name,effect,attack
G83-45200-1121-27236.wav,NoFX,22491
G93-61406-1122-28048.wav,NoFX,22050
G61-70606-1121-26904.wav,NoFX,22932
G63-41101-1111-20672.wav,NoFX,22491
B41-50407-1111-00463.wav,NoFX,21609
G61-45105-1122-27462.wav,NoFX,22050
B12-38205-1121-11927.wav,NoFX,22932
B53-31103-1122-13056.wav,NoFX,21168
B21-42209-1121-12035.wav,NoFX,22050
G63-70606-1121-26982.wav,NoFX,22491
B31-46308-1111-00347.wav,NoFX,22050
G81-46106-1121-27151.wav,NoFX,22050
G91-62503-1122-27980.wav,NoFX,24255
G63-72608-1111-20744.wav,NoFX,22932
G71-66602-1122-27680.wav,NoFX,22932
B21-43305-1111-00188.wav,NoFX,22050
G63-40100-1122-27535.wav,NoFX,20286
G91-70606-1122-27996.wav,NoFX,23814
B12-46403-1111-00095.wav,NoFX,23373
B41-54411-1122-12947.wav,NoFX,22491
B12-39301-1121-11936.wav,NoFX,22932
B31-39301-1111-00340.wav,NoFX,22050
G63-47107-1122-27542.wav,NoFX,22050
B12-50407-1121-11955.wav,NoFX,22491
G61-62407-1111-20639.wav,NoFX,21609
G81-75611-1111-20981.wav,NoFX,23373
B12-48405-1122-12577.wav,NoFX,21168
B22-48405-1122-12733.wav,NoFX,22050
B53-41303-1111-00602.wav,NoFX,22050
B51-46403-1121-12419.wav,NoFX,21168
G81-42102-1111-20907.wav,NoFX,22050
B41-52409-1122-12945.wav,NoFX,23373
G71-59404-1122-27656.wav,NoFX,22491
B51-37109-1111-00530.wav,NoFX,22491
G81-61406-1122-27814.wav,NoFX,22050
G63-71512-1121-26975.wav,NoFX,22932
G63-74610-1111-20746.wav,NoFX,22491
B33-36108-1122-12853.wav,NoFX,22050
G83-61406-1122-27892.wav,NoFX,21609
B13-44401-1121-12001.wav,NoFX,22050
G81-56211-1111-20929.wav,NoFX,23373
B53-38300-1111-00599.wav,NoFX,22491
B11-35202-1111-00016.wav,NoFX,21168
B51-46403-1111-00563.wav,NoFX,21168
B21-40302-1122-12665.wav,NoFX,20727
G93-61311-1111-21176.wav,NoFX,22491
G93-45200-1111-21152.wav,NoFX,22932
G63-49204-1122-27552.wav,NoFX,22050
G73-65410-1122-27740.wav,NoFX,23373
B11-38300-1111-00027.wav,NoFX,20286
B21-47309-1122-12672.wav,NoFX,22932
G81-51111-1122-27780.wav,NoFX,22491
G93-54304-1122-28033.wav,NoFX,22491
B41-43305-1111-00448.wav,NoFX,22491
B12-35107-1111-00060.wav,NoFX,23373
G63-69605-1111-20741.wav,NoFX,21609
B21-44211-1121-12037.wav,NoFX,22050
B11-29101-1122-12482.wav,NoFX,21609
B51-47404-1122-13044.wav,NoFX,21168
G63-68604-1122-27604.wav,NoFX,21609
B22-46308-1111-00243.wav,NoFX,21609
G93-60501-1111-21192.wav,NoFX,22932
G83-74610-1122-27922.wav,NoFX,22491
B53-48310-1111-00609.wav,NoFX,23373
G61-74610-1122-27532.wav,NoFX,22050
G93-64600-1111-21204.wav,NoFX,23373
G91-60501-1111-21114.wav,NoFX,22050
B41-44401-1121-12313.wav,NoFX,22050
G61-61311-1111-20630.wav,NoFX,21609
B13-38110-1121-11971.wav,NoFX,21609
G83-50110-1122-27857.wav,NoFX,22491
G91-64600-1121-27366.wav,NoFX,22491
G73-48108-1111-20835.wav,NoFX,22491
B31-41208-1122-12814.wav,NoFX,21609
G73-55210-1122-27714.wav,NoFX,22491
B31-48405-1121-12213.wav,NoFX,22050
B31-36108-1121-12177.wav,NoFX,23373
B13-36108-1111-00113.wav,NoFX,23373
B21-39206-1111-00176.wav,NoFX,20727
G63-46201-1122-27549.wav,NoFX,21168
G63-63408-1111-20718.wav,NoFX,22491
B23-42209-1111-00283.wav,NoFX,23373
G73-41101-1111-20828.wav,NoFX,22932
B23-48405-1121-12161.wav,NoFX,21168
B51-47404-1121-12420.wav,NoFX,21168
G83-58308-1111-21017.wav,NoFX,22050
G71-52302-1111-20777.wav,NoFX,23373
B21-32104-1111-00161.wav,NoFX,22050
B33-43400-1121-12260.wav,NoFX,22491
B53-50312-1121-12467.wav,NoFX,22050
G81-66411-1111-20955.wav,NoFX,23373
B43-45307-1121-12358.wav,NoFX,22491
G63-41101-1122-27536.wav,NoFX,22491
B12-38300-1121-11935.wav,NoFX,21609
B11-34106-1122-12487.wav,NoFX,22050
G93-64600-1121-27444.wav,NoFX,23814
B51-50312-1111-00559.wav,NoFX,22932
B41-35202-1111-00432.wav,NoFX,21609
G63-46106-1122-27541.wav,NoFX,22491
G61-59500-1121-26885.wav,NoFX,21609
G61-56211-1121-26857.wav,NoFX,23373
B22-28100-1111-00209.wav,NoFX,22050
B22-36108-1122-12697.wav,NoFX,21168
B23-43400-1121-12156.wav,NoFX,22491
G93-67508-1122-28063.wav,NoFX,22491
B11-53410-1111-00050.wav,NoFX,22491
G63-61311-1121-26948.wav,NoFX,22050
G63-67412-1111-20722.wav,NoFX,22050
B53-38300-1122-13079.wav,NoFX,22491
G61-63504-1121-26889.wav,NoFX,22491
B22-30102-1121-12067.wav,NoFX,22050
B23-43305-1111-00292.wav,NoFX,22932
G63-59404-1111-20714.wav,NoFX,22491
G63-40100-1111-20671.wav,NoFX,20286
G63-63504-1111-20727.wav,NoFX,23373
G61-44104-1122-27461.wav,NoFX,21609
B21-43210-1122-12660.wav,NoFX,22050
G73-67508-1111-20887.wav,NoFX,22932
G81-47107-1121-27152.wav,NoFX,22050
B53-30102-1122-13055.wav,NoFX,21609
B11-49311-1121-11894.wav,NoFX,21168
G73-55210-1121-27090.wav,NoFX,22491
B22-43210-1121-12088.wav,NoFX,22932
B13-40207-1121-11981.wav,NoFX,22932
G83-73609-1121-27297.wav,NoFX,21168
G81-66507-1121-27204.wav,NoFX,21609
G91-44104-1122-27929.wav,NoFX,23373
G71-60501-1121-27042.wav,NoFX,21609
G83-66507-1121-27282.wav,NoFX,23373
B23-42209-1121-12139.wav,NoFX,23373
G93-56211-1122-28027.wav,NoFX,22491
B33-33105-1111-00370.wav,NoFX,21609
B13-51408-1121-12008.wav,NoFX,22491
B53-30102-1121-12431.wav,NoFX,21609
B13-41303-1121-11990.wav,NoFX,22932
B12-44306-1121-11941.wav,NoFX,21609
B21-29101-1122-12638.wav,NoFX,22050
G71-52302-1121-27017.wav,NoFX,23373
G63-44104-1121-26915.wav,NoFX,22932
B11-55412-1122-12532.wav,NoFX,22491
G73-59309-1121-27102.wav,NoFX,22491
B13-44306-1122-12617.wav,NoFX,22491
B43-53410-1122-12998.wav,NoFX,22050
G91-46106-1121-27307.wav,NoFX,22932
B43-31103-1121-12328.wav,NoFX,22491
B53-40112-1111-00585.wav,NoFX,22932
G83-68604-1121-27292.wav,NoFX,22050
G71-49204-1111-20766.wav,NoFX,23814
G91-68509-1111-21122.wav,NoFX,22050
B51-37204-1121-12394.wav,NoFX,21609
G83-57212-1111-21008.wav,NoFX,22050
G81-68604-1121-27214.wav,NoFX,23373
G71-57402-1111-20790.wav,NoFX,21168
B51-45307-1111-00554.wav,NoFX,22491
B33-36203-1111-00381.wav,NoFX,21168
B21-33105-1111-00162.wav,NoFX,22491
B23-36203-1121-12133.wav,NoFX,22932
B11-45212-1111-00026.wav,NoFX,21609
B53-55412-1121-12480.wav,NoFX,22491
G91-52112-1122-27937.wav,NoFX,22491
B53-45212-1111-00598.wav,NoFX,22491
B23-40302-1122-12769.wav,NoFX,21609
G63-46201-1121-26925.wav,NoFX,21609
B11-40112-1111-00013.wav,NoFX,22050
G63-52112-1121-26923.wav,NoFX,22932
G81-46201-1121-27159.wav,NoFX,23373
B33-44211-1111-00389.wav,NoFX,22050
B13-30102-1111-00107.wav,NoFX,21168
B21-33105-1121-12018.wav,NoFX,22491
B22-52409-1121-12113.wav,NoFX,21609
G83-50300-1111-21009.wav,NoFX,22932
B41-49406-1121-12318.wav,NoFX,22491
B13-39111-1121-11972.wav,NoFX,23373
B22-46308-1121-12099.wav,NoFX,21609
B23-48405-1122-12785.wav,NoFX,21168
G81-64409-1111-20953.wav,NoFX,22491
G73-49109-1111-20836.wav,NoFX,22050
G91-56306-1111-21093.wav,NoFX,22491
G93-60310-1111-21175.wav,NoFX,22932
G83-48203-1122-27863.wav,NoFX,23373
G91-56401-1111-21101.wav,NoFX,22050
B22-52409-1111-00257.wav,NoFX,21609
G73-64409-1121-27115.wav,NoFX,22491
G61-48203-1122-27473.wav,NoFX,22491
B21-29101-1111-00158.wav,NoFX,22050
B21-41303-1122-12666.wav,NoFX,23373
B21-46308-1122-12671.wav,NoFX,22932
G91-62407-1111-21107.wav,NoFX,22932
G73-67603-1122-27759.wav,NoFX,22050
B11-50407-1111-00047.wav,NoFX,23373
G63-59500-1121-26963.wav,NoFX,22050
B21-50407-1111-00203.wav,NoFX,21168
G83-57212-1122-27872.wav,NoFX,22050
B41-41208-1111-00438.wav,NoFX,21609
B11-28100-1122-12481.wav,NoFX,22050
G91-59500-1122-27977.wav,NoFX,22050
B23-36203-1111-00277.wav,NoFX,22932
G83-50300-1122-27873.wav,NoFX,22932
B33-30102-1122-12847.wav,NoFX,21609
G81-44104-1122-27773.wav,NoFX,22932
G73-70511-1121-27130.wav,NoFX,22491
G91-65410-1121-27350.wav,NoFX,21168
B53-40302-1111-00601.wav,NoFX,22932
G73-55400-1121-27106.wav,NoFX,22932
B51-31103-1111-00524.wav,NoFX,23814
G71-65601-1122-27679.wav,NoFX,23814
B33-55412-1111-00416.wav,NoFX,21168
G83-76612-1122-27924.wav,NoFX,22491
B11-46308-1111-00035.wav,NoFX,21609
G61-52112-1122-27469.wav,NoFX,21609
G61-76612-1122-27534.wav,NoFX,21168
B33-35107-1111-00372.wav,NoFX,22050
G73-62503-1122-27746.wav,NoFX,21609
B41-46403-1121-12315.wav,NoFX,21609
B53-48310-1122-13089.wav,NoFX,23373
G63-68509-1121-26972.wav,NoFX,21609
G83-68509-1111-21044.wav,NoFX,22932
G73-59309-1122-27726.wav,NoFX,22491
B51-36203-1121-12393.wav,NoFX,22491
G93-62503-1111-21194.wav,NoFX,22050
G83-66411-1122-27897.wav,NoFX,22491
G63-49204-1121-26928.wav,NoFX,22050
B41-35107-1121-12280.wav,NoFX,22491
B23-37204-1121-12134.wav,NoFX,22932
B12-41208-1121-11930.wav,NoFX,22050
B11-53410-1122-12530.wav,NoFX,22491
G71-55305-1122-27644.wav,NoFX,22491
G91-51301-1121-27328.wav,NoFX,21609
B13-42304-1122-12615.wav,NoFX,21609
G63-75611-1111-20747.wav,NoFX,22491
G91-58308-1121-27335.wav,NoFX,23814
B12-50312-1111-00091.wav,NoFX,22932
B11-36108-1111-00009.wav,NoFX,21609
B41-51408-1111-00464.wav,NoFX,22491
G93-48108-1111-21147.wav,NoFX,22932
G71-60501-1122-27666.wav,NoFX,21609
G63-68604-1111-20740.wav,NoFX,21609
G93-50205-1121-27397.wav,NoFX,20286
G71-57402-1121-27030.wav,NoFX,21609
B22-33200-1122-12702.wav,NoFX,22932
G81-67508-1122-27829.wav,NoFX,20727
B12-33200-1122-12546.wav,NoFX,21168
B53-44211-1121-12453.wav,NoFX,22491
G83-49204-1122-27864.wav,NoFX,22932
G63-56401-1121-26951.wav,NoFX,21168
G61-49204-1122-27474.wav,NoFX,22932
B33-41303-1121-12250.wav,NoFX,22050
G93-50110-1121-27389.wav,NoFX,22050
G73-52207-1122-27711.wav,NoFX,22491
B53-38110-1111-00583.wav,NoFX,22050
G81-47107-1122-27776.wav,NoFX,22050
G91-60405-1121-27345.wav,NoFX,22050
B11-37204-1122-12498.wav,NoFX,21168
G91-65601-1121-27367.wav,NoFX,22491
B23-54411-1121-12167.wav,NoFX,21168
G63-62407-1121-26957.wav,NoFX,22932
G91-45200-1111-21074.wav,NoFX,22050
G83-53303-1122-27876.wav,NoFX,22932
B53-41303-1122-13082.wav,NoFX,22050
G63-69605-1122-27605.wav,NoFX,21609
G61-48108-1111-20601.wav,NoFX,21609
B21-38110-1122-12647.wav,NoFX,22932
B21-45212-1122-12662.wav,NoFX,20727
G93-64505-1122-28060.wav,NoFX,22932
G93-71512-1111-21203.wav,NoFX,22932
B51-45307-1121-12410.wav,NoFX,22491
G61-75611-1122-27533.wav,NoFX,20727
G83-75611-1122-27923.wav,NoFX,21168
B11-38205-1121-11875.wav,NoFX,21609
G91-58403-1122-27967.wav,NoFX,22491
G93-65601-1111-21205.wav,NoFX,22491
G91-67412-1111-21112.wav,NoFX,21609
B21-44306-1111-00189.wav,NoFX,21609
B11-31103-1121-11860.wav,NoFX,21609
G81-61406-1111-20950.wav,NoFX,22050
G71-50205-1122-27631.wav,NoFX,24696
B51-39301-1122-13028.wav,NoFX,23373
B11-32104-1122-12485.wav,NoFX,20727
B22-33200-1121-12078.wav,NoFX,22932
G61-60405-1121-26877.wav,NoFX,24696
G93-47202-1111-21154.wav,NoFX,23814
G91-63504-1111-21117.wav,NoFX,22050
B51-31103-1122-13004.wav,NoFX,23814
B41-33200-1111-00430.wav,NoFX,22491
G61-52207-1122-27477.wav,NoFX,23373
G83-52207-1122-27867.wav,NoFX,21168
B43-28100-1122-12949.wav,NoFX,22491
G93-56306-1122-28035.wav,NoFX,22491
B11-55412-1111-00052.wav,NoFX,22491
B33-40207-1121-12241.wav,NoFX,22050
G73-64505-1111-20884.wav,NoFX,22050
B23-30102-1122-12743.wav,NoFX,20727
G81-58308-1122-27803.wav,NoFX,22491
B43-50407-1121-12371.wav,NoFX,22050
G91-71512-1122-27989.wav,NoFX,21609
G93-59309-1121-27414.wav,NoFX,22491
B33-34201-1111-00379.wav,NoFX,22491
B33-53410-1111-00414.wav,NoFX,22050
B31-52409-1121-12217.wav,NoFX,20727
G61-47107-1122-27464.wav,NoFX,24696
G63-43103-1111-20674.wav,NoFX,21609
B53-30102-1111-00575.wav,NoFX,21609
B23-52409-1121-12165.wav,NoFX,21609
B23-51408-1111-00308.wav,NoFX,21609
B12-44401-1111-00093.wav,NoFX,21168
B31-36108-1122-12801.wav,NoFX,23373
B33-33200-1122-12858.wav,NoFX,22491
B31-40207-1122-12813.wav,NoFX,22050
G63-58403-1111-20713.wav,NoFX,21168
B13-42209-1122-12607.wav,NoFX,22932
G61-73609-1122-27531.wav,NoFX,21168
B21-41303-1121-12042.wav,NoFX,23373
G83-73609-1122-27921.wav,NoFX,21168
B41-44306-1111-00449.wav,NoFX,22491
B41-48405-1122-12941.wav,NoFX,22050
G61-71607-1121-26905.wav,NoFX,21609
G71-46106-1122-27619.wav,NoFX,22491
B12-39111-1122-12544.wav,NoFX,22491
B51-42209-1121-12399.wav,NoFX,22932
G93-66507-1121-27438.wav,NoFX,22932
B22-52409-1122-12737.wav,NoFX,21609
B22-39111-1122-12700.wav,NoFX,22491
G63-71607-1121-26983.wav,NoFX,22491
G91-61311-1122-27962.wav,NoFX,22491
G61-68509-1121-26894.wav,NoFX,22050
B53-47404-1121-12472.wav,NoFX,22932
B43-38110-1121-12335.wav,NoFX,22491
G81-57307-1111-20938.wav,NoFX,23373
G93-55305-1111-21170.wav,NoFX,22050
B53-42209-1121-12451.wav,NoFX,21609
B11-50407-1122-12527.wav,NoFX,23373
G93-45105-1121-27384.wav,NoFX,22491
G73-51301-1121-27094.wav,NoFX,21609
G93-48108-1122-28011.wav,NoFX,23373
G71-48108-1121-26997.wav,NoFX,22491
G73-50205-1121-27085.wav,NoFX,22491
B12-37109-1121-11918.wav,NoFX,21168
B43-40302-1111-00497.wav,NoFX,22050
G81-74610-1111-20980.wav,NoFX,21168
G63-53208-1122-27556.wav,NoFX,21168
G71-67603-1122-27681.wav,NoFX,22491
G63-73609-1111-20745.wav,NoFX,23373
G61-56306-1111-20625.wav,NoFX,23814
G83-61406-1111-21028.wav,NoFX,21609
B13-33200-1111-00118.wav,NoFX,21609
B11-43210-1111-00024.wav,NoFX,22050
G91-71607-1122-27997.wav,NoFX,22050
G73-46201-1111-20841.wav,NoFX,22932
B21-48310-1121-12049.wav,NoFX,21609
B13-46308-1111-00139.wav,NoFX,22050
B43-46403-1122-12991.wav,NoFX,22491
G73-53208-1111-20848.wav,NoFX,22491
B11-33105-1122-12486.wav,NoFX,22050
G91-71512-1111-21125.wav,NoFX,21609
G81-46201-1122-27783.wav,NoFX,22932
B12-53410-1111-00102.wav,NoFX,22932
G83-69605-1121-27293.wav,NoFX,23373
B51-37109-1122-13010.wav,NoFX,22491
B31-48405-1111-00357.wav,NoFX,22050
G93-54209-1111-21161.wav,NoFX,22491
G93-57307-1122-28036.wav,NoFX,22050
G81-69605-1121-27215.wav,NoFX,21609
B51-47404-1111-00564.wav,NoFX,21168
G63-45200-1111-20684.wav,NoFX,22050
G61-41101-1111-20594.wav,NoFX,22491
G83-41101-1111-20984.wav,NoFX,22491
B21-39206-1121-12032.wav,NoFX,20727
B23-44306-1111-00293.wav,NoFX,22932
G63-59309-1122-27570.wav,NoFX,24255
B53-40302-1122-13081.wav,NoFX,22932
G83-52302-1122-27875.wav,NoFX,21609
G81-46106-1122-27775.wav,NoFX,22050
G61-49109-1111-20602.wav,NoFX,22932
B31-33200-1121-12182.wav,NoFX,20727
G61-70511-1111-20656.wav,NoFX,21168
B51-46403-1122-13043.wav,NoFX,21168
G73-66602-1122-27758.wav,NoFX,21609
B43-45402-1111-00510.wav,NoFX,22050
B43-44211-1121-12349.wav,NoFX,22050
G91-59309-1121-27336.wav,NoFX,22050
G91-62503-1121-27356.wav,NoFX,24255
G93-48203-1121-27395.wav,NoFX,22050
B11-39111-1121-11868.wav,NoFX,22050
B33-46308-1122-12879.wav,NoFX,21609
B33-49406-1111-00410.wav,NoFX,21609
B23-44401-1111-00301.wav,NoFX,19845
G61-76612-1111-20670.wav,NoFX,21168
B13-44401-1111-00145.wav,NoFX,22050
G63-76612-1122-27612.wav,NoFX,22050
B21-35202-1122-12652.wav,NoFX,21168
B13-38205-1121-11979.wav,NoFX,22050
G81-57402-1111-20946.wav,NoFX,22050
G81-64409-1122-27817.wav,NoFX,22491
G71-64600-1122-27678.wav,NoFX,23814
B33-34106-1111-00371.wav,NoFX,22491
G91-60501-1122-27978.wav,NoFX,22050
B21-38300-1122-12663.wav,NoFX,22050
B11-47309-1111-00036.wav,NoFX,21168
B43-36203-1121-12341.wav,NoFX,22491
B33-49311-1121-12258.wav,NoFX,22491
B13-32104-1122-12589.wav,NoFX,22491
G81-69510-1111-20967.wav,NoFX,22491
B21-36203-1121-12029.wav,NoFX,22932
G73-58308-1122-27725.wav,NoFX,22491
B12-43305-1121-11940.wav,NoFX,22932
B23-48310-1122-12777.wav,NoFX,23373
G81-70511-1122-27832.wav,NoFX,22491
B13-43305-1122-12616.wav,NoFX,23373
B43-43210-1111-00492.wav,NoFX,22050
B41-42209-1122-12919.wav,NoFX,23814
G63-52302-1121-26939.wav,NoFX,22491
B22-48405-1111-00253.wav,NoFX,22050
G61-51206-1121-26852.wav,NoFX,22932
G63-60501-1111-20724.wav,NoFX,21609
G63-48108-1111-20679.wav,NoFX,21609
G71-59309-1121-27024.wav,NoFX,22491
G61-57307-1111-20626.wav,NoFX,21609
B21-34106-1111-00163.wav,NoFX,21609
B21-41208-1122-12658.wav,NoFX,21609
B33-45402-1121-12262.wav,NoFX,21609
G93-71512-1121-27443.wav,NoFX,22932
B41-53410-1121-12322.wav,NoFX,22932
B31-46308-1121-12203.wav,NoFX,22050
G81-64505-1121-27202.wav,NoFX,22491
B33-52409-1122-12893.wav,NoFX,22932
G93-65601-1121-27445.wav,NoFX,22491
G71-62503-1121-27044.wav,NoFX,22050
B21-51408-1111-00204.wav,NoFX,22050
B33-43210-1122-12868.wav,NoFX,21609
G71-61502-1111-20803.wav,NoFX,21168
B43-39111-1121-12336.wav,NoFX,22491
B51-42304-1121-12407.wav,NoFX,22491
G91-60310-1122-27961.wav,NoFX,22491
G73-57402-1122-27732.wav,NoFX,22932
B43-47404-1121-12368.wav,NoFX,20727
B21-34106-1121-12019.wav,NoFX,21609
B41-36203-1122-12913.wav,NoFX,21168
G93-63408-1111-21186.wav,NoFX,23373
G93-49109-1122-28012.wav,NoFX,23814
G71-40100-1121-26989.wav,NoFX,22491
B11-41208-1111-00022.wav,NoFX,22050
G63-55400-1122-27574.wav,NoFX,22491
B12-46308-1122-12567.wav,NoFX,21168
G83-72608-1121-27296.wav,NoFX,21609
B22-46308-1122-12723.wav,NoFX,21609
B31-37109-1122-12802.wav,NoFX,22491
B53-31103-1111-00576.wav,NoFX,21168
G93-51206-1122-28022.wav,NoFX,22491
B31-39111-1121-12180.wav,NoFX,22491
B21-40302-1121-12041.wav,NoFX,20727
B51-44211-1111-00545.wav,NoFX,22932
B12-49406-1111-00098.wav,NoFX,22491
B33-51408-1111-00412.wav,NoFX,21609
B13-44401-1122-12625.wav,NoFX,22050
B31-35202-1122-12808.wav,NoFX,21168
B12-39301-1122-12560.wav,NoFX,22932
B53-38110-1122-13063.wav,NoFX,22050
B33-45307-1111-00398.wav,NoFX,22050
B11-33200-1111-00014.wav,NoFX,22050
B13-43210-1111-00128.wav,NoFX,21609
B51-46308-1121-12411.wav,NoFX,21609
G61-50205-1121-26851.wav,NoFX,22050
G71-56211-1121-27013.wav,NoFX,22050
B31-41208-1111-00334.wav,NoFX,21609
G63-64409-1111-20719.wav,NoFX,22932
G83-59404-1111-21026.wav,NoFX,22050
B51-41303-1121-12406.wav,NoFX,22491
B53-45402-1121-12470.wav,NoFX,22491
G73-62312-1111-20865.wav,NoFX,22050
G71-52302-1122-27641.wav,NoFX,23373
B22-36203-1122-12705.wav,NoFX,21168
B41-47309-1121-12308.wav,NoFX,22932
B33-44401-1121-12261.wav,NoFX,21609
G73-56401-1122-27731.wav,NoFX,22932
B41-43400-1121-12312.wav,NoFX,21168
G73-62407-1122-27737.wav,NoFX,22932
B22-33105-1122-12694.wav,NoFX,23814
B41-36108-1121-12281.wav,NoFX,22932
G91-67508-1122-27985.wav,NoFX,22932
B53-28100-1122-13053.wav,NoFX,22932
B31-50312-1122-12831.wav,NoFX,25137
B41-40207-1121-12293.wav,NoFX,22932
G93-50205-1122-28021.wav,NoFX,20286
B33-36108-1111-00373.wav,NoFX,22050
B11-45307-1111-00034.wav,NoFX,21609
G81-57307-1121-27178.wav,NoFX,23373
G73-66507-1122-27750.wav,NoFX,22050
B21-43210-1121-12036.wav,NoFX,22050
B51-45212-1111-00546.wav,NoFX,22050
B22-37109-1111-00218.wav,NoFX,22050
G71-75611-1122-27689.wav,NoFX,22491
B53-32104-1111-00577.wav,NoFX,22050
B13-45402-1122-12626.wav,NoFX,22050
B12-37204-1122-12550.wav,NoFX,22050
G63-59309-1121-26946.wav,NoFX,24255
B11-35107-1111-00008.wav,NoFX,22050
B21-49311-1111-00194.wav,NoFX,21609
G93-51301-1122-28030.wav,NoFX,22491
B13-43400-1121-12000.wav,NoFX,23373
G71-64505-1122-27670.wav,NoFX,22491
G83-62503-1111-21038.wav,NoFX,21609
B41-53410-1122-12946.wav,NoFX,22932
G73-70606-1121-27138.wav,NoFX,22050
G93-61406-1111-21184.wav,NoFX,22050
G81-63504-1121-27201.wav,NoFX,21609
B33-43305-1121-12252.wav,NoFX,22932
G93-51301-1111-21166.wav,NoFX,22491
G93-58403-1121-27421.wav,NoFX,23373
B51-29101-1111-00522.wav,NoFX,22491
B22-41208-1111-00230.wav,NoFX,22050
G73-58403-1121-27109.wav,NoFX,22491
G81-68509-1111-20966.wav,NoFX,22491
B12-41208-1111-00074.wav,NoFX,22050
B11-33105-1121-11862.wav,NoFX,22050
G63-50110-1111-20681.wav,NoFX,20727
B41-49311-1111-00454.wav,NoFX,22491
B11-37109-1122-12490.wav,NoFX,22491
B31-44306-1121-12201.wav,NoFX,22932
G83-45105-1121-27228.wav,NoFX,22491
G91-51111-1111-21072.wav,NoFX,24255
B21-38205-1121-12031.wav,NoFX,22050
B33-50407-1122-12891.wav,NoFX,22932
B51-33105-1122-13006.wav,NoFX,21168
G91-61502-1111-21115.wav,NoFX,20286
G83-62312-1111-21021.wav,NoFX,22491
G91-48108-1121-27309.wav,NoFX,22050
G93-61502-1111-21193.wav,NoFX,22932
G71-60405-1111-20793.wav,NoFX,21609
B31-44401-1122-12833.wav,NoFX,22491
B11-50312-1111-00039.wav,NoFX,22050
G91-49109-1122-27934.wav,NoFX,22491
B13-31103-1122-12588.wav,NoFX,21609
G93-42102-1121-27381.wav,NoFX,23373
G81-56401-1111-20945.wav,NoFX,22050
B21-34201-1122-12651.wav,NoFX,22050
G63-53303-1111-20700.wav,NoFX,22050
B13-45402-1111-00146.wav,NoFX,22050
B23-45402-1111-00302.wav,NoFX,21168
B43-38300-1122-12975.wav,NoFX,22491
G93-46106-1122-28009.wav,NoFX,22050
G63-70511-1121-26974.wav,NoFX,21609
B31-35107-1122-12800.wav,NoFX,21609
B22-44306-1122-12721.wav,NoFX,22491
B11-29101-1121-11858.wav,NoFX,21609
B12-44306-1122-12565.wav,NoFX,21609
G83-70606-1121-27294.wav,NoFX,21168
G63-49109-1121-26920.wav,NoFX,22932
B43-55412-1111-00520.wav,NoFX,22932
B51-43210-1121-12400.wav,NoFX,21609
G61-51301-1111-20620.wav,NoFX,24255
G61-42102-1121-26835.wav,NoFX,24696
G73-76612-1122-27768.wav,NoFX,22050
B12-48405-1121-11953.wav,NoFX,21168
G83-52112-1121-27235.wav,NoFX,21609
B33-45307-1122-12878.wav,NoFX,22050
B41-35202-1121-12288.wav,NoFX,21609
G63-58308-1121-26945.wav,NoFX,22491
B21-42304-1121-12043.wav,NoFX,21609
G73-62503-1111-20882.wav,NoFX,21609
G63-57307-1122-27568.wav,NoFX,22932
G71-62503-1111-20804.wav,NoFX,22050
B31-36203-1121-12185.wav,NoFX,22932
G81-41101-1122-27770.wav,NoFX,22050
G61-68604-1121-26902.wav,NoFX,22491
B41-37109-1121-12282.wav,NoFX,22932
B11-51408-1121-11904.wav,NoFX,22491
G73-63408-1121-27114.wav,NoFX,22932
B51-34106-1111-00527.wav,NoFX,22491
G71-61502-1121-27043.wav,NoFX,21168
B33-30102-1111-00367.wav,NoFX,21609
G83-48203-1121-27239.wav,NoFX,23373
G61-69510-1121-26895.wav,NoFX,22491
B51-52409-1122-13049.wav,NoFX,22491
G91-52207-1111-21081.wav,NoFX,22932
G93-51111-1122-28014.wav,NoFX,21609
G83-63504-1121-27279.wav,NoFX,23814
B21-46403-1122-12679.wav,NoFX,22050
G93-64600-1122-28068.wav,NoFX,23373
B41-49406-1122-12942.wav,NoFX,22491
B33-42209-1121-12243.wav,NoFX,22050
G81-63408-1111-20952.wav,NoFX,21168
B11-43305-1121-11888.wav,NoFX,22050
B13-45307-1111-00138.wav,NoFX,22932
B33-43210-1111-00388.wav,NoFX,21609
B51-47309-1121-12412.wav,NoFX,22050
B51-40302-1121-12405.wav,NoFX,22050
B51-38300-1111-00547.wav,NoFX,22491
B31-43305-1111-00344.wav,NoFX,22932
G73-51206-1121-27086.wav,NoFX,22050
G71-53303-1122-27642.wav,NoFX,22932
B23-50312-1121-12155.wav,NoFX,22491
B22-33105-1121-12070.wav,NoFX,23814
G73-47202-1111-20842.wav,NoFX,21168
G83-59500-1121-27275.wav,NoFX,23373
G91-53303-1111-21090.wav,NoFX,22491
B11-39206-1111-00020.wav,NoFX,21609
B13-40207-1122-12605.wav,NoFX,22932
B43-39301-1122-12976.wav,NoFX,22932
B22-36203-1121-12081.wav,NoFX,21168
B43-47404-1111-00512.wav,NoFX,20727
B22-45307-1122-12722.wav,NoFX,22491
B43-54411-1122-12999.wav,NoFX,22932
G71-56211-1111-20773.wav,NoFX,22050
B12-45307-1122-12566.wav,NoFX,19845
G73-71512-1121-27131.wav,NoFX,22050
B33-47404-1122-12888.wav,NoFX,23373
G81-64600-1122-27834.wav,NoFX,23373
G83-60310-1111-21019.wav,NoFX,21609
